afi_hash64;fkFechaCreacionPQR;descCanalRadicacion;descTema;descSexo;edadAfiliado;descCiudadUbicacion;descSegmentoAfiliado;EstadoPO;EstadoPV;EstadoCES;ultimoIBC;valorIngresos;IndicadorUsaClave;descCicloVida;TieneEmail;idAfiliadoTieneClave;descRegional;descOcupacion
00224e970922acf58fc7645a287fc10043c4dff90;43567;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;22;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;1807553;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff91;43626;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;56;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2598844;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff92;43952;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;56;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;980706;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff93;43750;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;21;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2874130;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff94;43937;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2812799;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff95;43554;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;1527212;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff96;43496;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2723564;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff97;43589;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;40;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;968254;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff98;43684;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;59;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;1358946;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff99;43845;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;44;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2942508;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff100;43886;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;33;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;1954283;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff101;43755;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;19;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2706403;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff102;43915;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;42;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;1001043;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff103;43548;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;54;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2969615;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff104;43498;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;37;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2385554;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff105;44003;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;55;BARRANQUILLA;RENTAS MEDIAS;INACTIVO;NoTiene;ACTIVO;2460765;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff106;43615;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;25;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;2096524;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff107;43776;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;54;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;2989517;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff108;44007;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;35;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;2936621;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff109;43748;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;27;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;1187355;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff110;43680;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;29;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;2864249;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff111;43562;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;38;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;839834;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff112;43949;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;24;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;903421;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff113;43660;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;52;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;2308322;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff114;43530;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;57;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;2937563;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff115;43942;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;36;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;2080443;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff116;43888;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;55;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;1109695;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff117;43910;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;44;BARRANQUILLA;RENTAS MEDIAS;ACTIVO;NoTiene;ACTIVO;1347776;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff118;43709;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;50;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1095920;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff119;43474;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;55;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2776725;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff120;43929;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;18;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1373195;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff121;43544;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;49;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2581445;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff122;43516;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;55;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2314587;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff123;43859;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;51;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1126662;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff124;43623;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;44;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1880034;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff125;43484;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2774264;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff126;43552;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;57;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2860884;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff127;43910;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;18;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1577730;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff128;43690;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;38;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1229234;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff129;43582;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;55;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1718364;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff130;43694;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;21;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1250984;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff131;43658;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;22;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2784412;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff132;43499;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;18;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2666257;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff133;43981;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;40;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2976873;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff134;43513;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;40;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2694749;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff135;43641;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;32;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2665703;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff136;43480;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;34;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1327759;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff137;43708;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;34;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2373390;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff138;43910;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;47;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1627288;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff139;43636;OFICINA DE SERVICIO;AFILIACIONES Y TRASLADOS;MASCULINO;19;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1221430;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff140;43790;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;37;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1243559;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff141;43960;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;35;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1639810;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff142;43629;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;51;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;933690;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff143;43964;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;28;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1682330;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff144;43755;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;2603437;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff145;43623;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;24;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1658495;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff146;43587;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;37;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1818858;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff147;43488;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;36;BARRANQUILLA;NO SEGMENTADO;ACTIVO;NoTiene;ACTIVO;1352422;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff148;43469;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;NoTiene;ACTIVO;2803108;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff149;43952;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;30;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;NoTiene;ACTIVO;1990017;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff150;43607;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;39;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;NoTiene;ACTIVO;1489316;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff151;43705;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;26;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;ACTIVO;ACTIVO;2939467;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff152;43719;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;51;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;ACTIVO;ACTIVO;2389476;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff153;43978;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;27;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;ACTIVO;ACTIVO;1845491;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff154;43628;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;54;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;ACTIVO;ACTIVO;2776050;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff155;43838;OFICINA DE SERVICIO;ASESORÍA PENSIONAL;MASCULINO;49;BARRANQUILLA;RENTAS MASIVAS;ACTIVO;ACTIVO;ACTIVO;1712033;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff156;43818;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;50;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1058111;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff157;43975;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;30;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;2741806;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff158;43500;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;52;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;2660298;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff159;43871;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;38;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1697260;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff160;43938;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;22;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;2493506;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff161;43930;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;50;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;922783;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff162;43973;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;49;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1786328;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff163;43605;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;18;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;967350;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff164;43937;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;32;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;965615;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff165;43966;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;44;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1350104;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff166;43724;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;37;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;2764954;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff167;43629;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;27;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;2370970;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff168;43972;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;56;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1959032;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff169;43928;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;19;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;2786032;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff170;43492;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;49;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1791111;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff171;43893;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;48;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1059266;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff172;43918;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;52;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;2018003;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
00224e970922acf58fc7645a287fc10043c4dff173;43797;OFICINA DE SERVICIO;APORTES Y PLANILLAS;MASCULINO;43;BARRANQUILLA;RENTAS MASIVAS;PENSIONADO;ACTIVO;ACTIVO;1214837;NaN;NO;INTERMEDIO HOMBRE;SI;NO;REGIONAL CARIBE;EMPLEADO(A)
